,gene,logFC,p_value,p_value_adj
12072,12230,0.11359378598785944,0.2969988211025707,0.9275341974715318
12073,12231,0.08833350791247413,0.5324370305119863,0.9524468553832373
12074,12232,0.37553241307747315,0.12106024979802393,0.7384529074887083
12075,12233,-0.08989450970149974,0.33697740646724805,0.9426792627727728
12076,12234,0.08509542330581604,0.3670911055047982,0.948216852004421
12077,12235,0.17233491428231568,0.2099862198935032,0.8648756546081713
12078,12236,0.1978035675375253,0.09592800893692117,0.6757526084095453
12079,12237,0.016135813643231356,0.8707514832323351,0.977584748527193
12080,12238,0.05160496331469022,0.6187585448549064,0.9524468553832373
12081,12239,-0.5975014057598557,0.0013141219248421368,0.04778558440668977
12082,12240,0.02857889019830337,0.7537513607726137,0.9650182991734162
12083,12241,-0.17076555208743976,0.2747818659391962,0.9223104595887116
12084,12242,-0.0030062814454701325,0.9816276515279742,0.996969865087363
12085,12243,0.05395795900312117,0.6244151909862132,0.9524468553832373
12086,12244,-0.012742581101350209,0.8881396996596832,0.9784724278444801
12087,12245,0.0775345958461732,0.47887415272075196,0.9524468553832373
12088,12246,0.17962682815647363,0.19161059238708655,0.8492235013121278
12089,12247,0.10637578225422073,0.28757629730654766,0.9261920431312809
12090,12248,0.05322054369882845,0.6964167587014467,0.9606935504388976
12091,12249,0.02777807316735012,0.8031313627638459,0.9690121856511423
12092,12250,-0.07835926680522909,0.37511016806009756,0.9511138732264424
12093,12251,0.008345945345669098,0.93651606941812,0.9883985130000881
12094,12252,0.1878818391773908,0.23312856811313232,0.8848973982400569
12095,12253,0.16193995823370444,0.23425632917036998,0.8861464248869289
12096,12254,0.08998874140490357,0.3434535390157102,0.9439292408669631
12097,12255,0.05673709127638346,0.6658587572366046,0.955905304555152
12098,12256,0.16320202537043352,0.11497091493596945,0.7260792548365702
12099,12257,-0.08221941404195623,0.4139880501467159,0.9524468553832373
12100,12258,0.3001099845385665,0.002835840786780205,0.08441381561502602
12101,12259,0.16801839775763888,0.1913642566803414,0.8491780726901809
12102,12260,-0.03310921344733993,0.778698788916345,0.9652718607469625
12103,12261,0.25273522144094823,0.1005420718801162,0.6882372497764481
12104,12262,-0.06482364980536831,0.584164154304212,0.9524468553832373
12105,12263,-0.03423969984413408,0.7156448568936673,0.9613477364464499
12106,12264,-0.039499713158041724,0.7065454228565506,0.9610930692947681
12107,12265,0.17235032459574653,0.16981456499699166,0.8265574125996541
12108,12266,-0.027704623053120075,0.7563421581482617,0.9650182991734162
12109,12267,0.0756721369652607,0.49493700492199366,0.9524468553832373
12110,12268,0.32296104193525926,0.17662649940377406,0.8349201211090997
12111,12269,0.08818811087570491,0.48467347639512115,0.9524468553832373
12112,12270,0.0654698496506399,0.5621373697181338,0.9524468553832373
12113,12271,0.15254729846065512,0.15581367575592142,0.8025781183027901
12114,12272,0.06815983119385441,0.5048902951898243,0.9524468553832373
12115,12273,0.20781926226496125,0.06775210350954852,0.5762174761458859
12116,12274,0.32796943872649864,0.034797624558811455,0.41306578404857824
12117,12275,0.1522664240726692,0.10250365483385171,0.6928940434938957
12118,12276,0.03247079644802342,0.749864114087132,0.9644977798720448
12119,12277,1.4140213878876438,0.05619665750555601,0.5280809100630377
12120,12278,0.25137788992365484,0.04306116413671749,0.4574969399295087
12121,12279,0.034275331966260286,0.7511348735592116,0.9645461355436674
12122,12280,1.367844693298589,0.011296479069075814,0.20537689871505097
12123,12281,0.11091285468987508,0.37494210905959346,0.9511138732264424
12124,12282,0.11764104199522589,0.3678454005937638,0.948216852004421
12125,12283,0.05395904034005053,0.5613380417708556,0.9524468553832373
12126,12284,-0.07577202439905556,0.5560385434949664,0.9524468553832373
12127,12285,0.6796469558906756,0.00493107120929966,0.12219419734009447
12128,12286,0.15086150712391466,0.14641899630132318,0.788506271587407
12129,12287,0.06885986015689383,0.5298960305736585,0.9524468553832373
12130,12288,0.07213336000884976,0.4401641571181184,0.9524468553832373
12131,12289,-0.15788234474777152,0.344900713841899,0.9441856496832697
12132,12290,-0.15932182590118607,0.1738166370321228,0.8333175079969116
12133,12291,0.05107698129274782,0.5920207660054275,0.9524468553832373
12134,12292,0.0926214792823761,0.34398768671597213,0.9439411082900866
12135,12293,0.06403314545951577,0.5308363120782746,0.9524468553832373
12136,12294,0.013214255260334228,0.9407093208668509,0.9899325418727606
12137,12295,0.1277725822309816,0.28402056651254715,0.9260494098798683
12138,12296,0.032478604899971564,0.7372246747688003,0.9633308763953541
12139,12297,0.03348255584182544,0.7857491099407872,0.965717703286364
12140,12298,0.05299493534609395,0.560111843485144,0.9524468553832373
12141,12299,-0.21609751002948235,0.03917936552765723,0.43893027576509624
12142,12300,0.061639577026368325,0.5264876361542807,0.9524468553832373
12143,12301,-0.03487708523613099,0.780349632268524,0.9652718607469625
12144,12302,0.1087005737218358,0.5370111260413031,0.9524468553832373
12145,12303,0.08299335920435613,0.43684856021396246,0.9524468553832373
12146,12304,0.08262267401461154,0.4270039122647117,0.9524468553832373
12147,12305,0.043405822022046986,0.6380422132787473,0.9531177645164546
12148,12306,-0.004810234472671843,0.9605623163743542,0.9936348431334439
12149,12307,-0.033432825765076585,0.7342614452133918,0.9633308763953541
12150,12308,0.005380203132199141,0.952700584800555,0.9924978743061152
12151,12309,0.02977123325821235,0.8223560279297384,0.9721569645479218
12152,12310,0.03922007770516328,0.7218508697852546,0.9617059409303489
12153,12311,0.10776977041960303,0.3653993522651141,0.948216852004421
12154,12312,0.1273547466295743,0.20290190452580192,0.85963668684646
12155,12313,0.03952946585067718,0.731688980164277,0.9622636527254739
12156,12314,0.09738387997486064,0.4052016870331061,0.9524468553832373
12157,12315,0.16717527831589604,0.1582862773659478,0.8081257739264363
12158,12316,0.3979364053376309,0.005381154676286606,0.1295657304116505
12159,12317,0.11505681786125549,0.2523142902264631,0.9006865805924629
12160,12318,0.1313446380596134,0.2524853003933393,0.9006865805924629
12161,12319,0.04300535280488929,0.6752406373533676,0.9576533574886581
12162,12320,0.16059572481714957,0.13814237135079974,0.7758580493976134
12163,12321,0.1851640071921443,0.12975272926264222,0.7593304272315458
12164,12322,0.7433573664644586,0.05048144074768434,0.5001273939523248
12165,12323,0.0793446000643833,0.5768303040646989,0.9524468553832373
12166,12324,0.2935908358765124,0.3277762968847009,0.9382577705847408
12167,12325,0.1658689667163026,0.17713735147649956,0.8354584702006168
12168,12326,0.2527546836067458,0.11891028869106868,0.7338524916405667
12169,12327,0.10305492548311146,0.3655929109391407,0.948216852004421
12170,12328,0.10117564759207887,0.33635874875765537,0.9426792627727728
12171,12329,0.2569824631181558,0.03799722969992274,0.43190639902002764
12172,12330,0.45839220087988786,0.004791600689228761,0.11995588033150001
12173,12331,0.015290425963215698,0.8893155237489612,0.9785427756450782
12174,12332,0.20243435843780802,0.05521317107269226,0.5230891208727728
12175,12333,0.023762723130373253,0.8085141798593932,0.9698856594527948
12176,12334,0.010895562165341155,0.9083942965104407,0.9830707259041351
12177,12335,-0.189837619820253,0.1250036939533996,0.7498623191133789
12178,12336,-0.23406534907484414,0.19298982059616665,0.8510251867986831
12179,12337,0.02857548732942694,0.792439331051428,0.9674455800683595
12180,12338,-0.04767035755151071,0.6231834429351037,0.9524468553832373
12181,12339,0.17779406379545076,0.28016092674191984,0.9237930456753577
12182,12340,0.0838655708650034,0.43977154122026374,0.9524468553832373
12183,12341,0.09582624828835418,0.4039364443564645,0.9524468553832373
12184,12342,0.010113908248162301,0.9504037569198108,0.9923893404734209
12185,12343,-0.04236138605091162,0.663633622342608,0.9555205002007683
12186,12344,0.021669805899101502,0.8784165031260396,0.9776842262333879
12187,12345,0.015196241208095373,0.8650568973749708,0.9767568061428583
12188,12346,0.1702954049976496,0.19937158339483252,0.8560767467890851
12189,12347,0.08097590657163231,0.5758110900187161,0.9524468553832373
12190,12348,0.12811354018283402,0.1797948413895174,0.8361942402724857
12191,12349,0.04236210935175111,0.6686136404959719,0.9563535660100335
12192,12350,-0.14357999444692376,0.1928307163457511,0.8510251867986831
12193,12351,0.6360104159637059,3.0379297524529263e-07,5.3442931780313776e-05
12194,12352,-0.03146595356886259,0.8041443006516491,0.9690367008389
12195,12353,0.06510403941224246,0.47779260333280793,0.9524468553832373
12196,12354,-0.06320236628957844,0.48158232123043676,0.9524468553832373
12197,12355,0.024275486558847273,0.8716069639955283,0.977584748527193
12198,12356,0.0007492695562886093,0.9964195080000914,0.9990140366879926
12199,12357,0.04020936022579771,0.701278800152362,0.9609610361883621
12200,12358,0.14726357450882757,0.16504018867416126,0.821289440428223
12201,12359,0.036766975280425385,0.6773732378813544,0.9576533574886581
12202,12360,0.04786335054937685,0.6593954857528369,0.9548463784601079
12203,12361,0.0634670432253289,0.5257060676884361,0.9524468553832373
12204,12362,0.09467894896700613,0.4401372503314015,0.9524468553832373
12205,12363,0.29209216160086166,0.1594503350991624,0.8095296843644008
12206,12364,0.11956233089207724,0.23023448186158435,0.8848973982400569
12207,12365,0.01426759526261448,0.8607950567483091,0.9762571106587369
12208,12366,0.21558332237428848,0.039605426718026686,0.44140322416318517
12209,12367,0.04354851187289177,0.6389043283112095,0.9531506585604086
12210,12368,-0.049427684786035916,0.5995896432714558,0.9524468553832373
12211,12369,0.03765065233650125,0.7065378078197107,0.9610930692947681
12212,12370,-0.027664174112818254,0.8019608257216405,0.9690121856511423
12213,12371,0.024052124916045192,0.8159025245287136,0.971003498428946
12214,12372,-0.1894068355955713,0.11018510801777417,0.7136267344156141
12215,12373,0.014972527984854156,0.8660430749152135,0.9768697987226458
12216,12374,-0.1580682075524711,0.1269431702614055,0.7523414010548606
12217,12375,-0.0749975272331543,0.5326792457064247,0.9524468553832373
12218,12376,0.06495556696991422,0.507534744121615,0.9524468553832373
12219,12377,-0.18529063774146162,0.06360097696884943,0.5609468280355568
12220,12378,0.1674537895981122,0.3337098539214788,0.9417390010521103
12221,12379,-0.2877425644708762,0.014437685715070175,0.23691150332619773
12222,12380,0.03861494595269013,0.7707773940738551,0.9650182991734162
12223,12381,-0.46898366094790983,0.001376690028745311,0.049680999654831214
12224,12382,0.21256033846210676,0.1029988988230698,0.6936016316766378
12225,12383,0.04806058660551532,0.7266870573753814,0.9619727508525227
12226,12384,0.0031116927219988766,0.9719648908551951,0.9954603020294175
12227,12385,-0.0019427499855274033,0.9852349954450358,0.9972671400796612
12228,12386,-0.060344815428769336,0.5373845500291996,0.9524468553832373
12229,12387,0.2038159657821406,0.10576458232159601,0.702616309822106
12230,12388,0.1560959783383583,0.1666890553404431,0.8233255931463279
12231,12389,0.09714478774562849,0.305666953649417,0.9305828818073223
12232,12390,0.164738108414815,0.2831501265118762,0.9260494098798683
12233,12391,0.08711007863579148,0.40854915735925645,0.9524468553832373
12234,12392,0.2088496654093416,0.053765044877229634,0.5169227135980615
12235,12393,0.07841937966160337,0.4605399949134974,0.9524468553832373
12236,12394,0.00233198858936029,0.9849275741124819,0.9971932300003324
12237,12395,0.03822260772859323,0.7665352215360202,0.9650182991734162
12238,12396,-0.053513213792500514,0.5890796326950332,0.9524468553832373
12239,12397,0.08793594029609186,0.4215032860052337,0.9524468553832373
12240,12398,0.1143734137844685,0.3005834474363569,0.9279934593542617
12241,12399,0.025461423269734662,0.8860825182518174,0.9780056633289411
12242,12400,0.09441815748366417,0.4747487180192492,0.9524468553832373
12243,12401,0.0986500468481816,0.36767610605336987,0.948216852004421
12244,12402,0.32416824253255183,0.048344253589283286,0.4885642589443229
12245,12403,0.20799084488543665,0.09526920943035769,0.6742961941651809
12246,12404,-0.11248936252151188,0.8607958494227916,0.9762571106587369
12247,12405,0.10728277864691137,0.43361264646607867,0.9524468553832373
12248,12406,-0.03364995038454491,0.727116055181664,0.9621738364071815
12249,12407,0.07431892591640686,0.5503850813668494,0.9524468553832373
12250,12408,0.1567151597278168,0.3058794977401973,0.9309019514908425
12251,12409,0.09626341292740785,0.6156774002248406,0.9524468553832373
12252,12410,0.06288338540253502,0.5912672319847436,0.9524468553832373
12253,12411,-0.01984064223645468,0.8945459015814512,0.9798506658540975
12254,12412,0.0033932403602144057,0.9735243461389582,0.9956128688320378
12255,12413,0.010616428879170803,0.9302276066715833,0.9868822381547325
12256,12414,0.052496053846787405,0.5653936474464418,0.9524468553832373
12257,12415,-0.1326754093710648,0.1979384867108387,0.8549585384232045
12258,12416,-0.02023156205071916,0.8524741681152888,0.9746347747054721
12259,12417,-0.021517678057383152,0.8558581586827991,0.9753463034932739
12260,12418,0.19727865463732297,0.18280745674946708,0.8388461783480922
12261,12419,0.06933419970001016,0.5728622703972134,0.9524468553832373
12262,12420,0.009916763022872768,0.9582658332900319,0.9930196619476054
12263,12421,-0.022660976301388594,0.8614068083134042,0.9762571106587369
12264,12422,-0.002971754780876412,0.9773175655028441,0.9961096276586879
12265,12424,-0.026364468787393985,0.7926965284094769,0.9674455800683595
12266,12425,-0.047766459600832756,0.6661432976002483,0.9560262651549258
12267,12426,0.1363860953075585,0.16161367330256549,0.8150387909553709
12268,12427,0.6185308041368411,0.00011947691821416842,0.007574759032363853
12269,12428,0.06341383850492781,0.7154731087404123,0.9613477364464499
12270,12429,0.011529425771258817,0.9325905548748589,0.9875296838526786
12271,12430,0.18515531607525892,0.17831083870052533,0.8354678445995724
12272,12431,-0.34724630400306844,0.07566461716503776,0.604875464716377
12273,12432,0.14227878355528598,0.19424818609038907,0.8522459576348214
12274,12433,-0.0028301689260308016,0.9806899785263481,0.9968681844371452
12275,12434,0.05425377082401747,0.5879069643725281,0.9524468553832373
12276,12435,0.14126878751889532,0.18183512882401742,0.8376255155807002
12277,12436,0.02402564387595399,0.8226266049422033,0.9721569645479218
12278,12437,0.04807968415430247,0.6431856242416583,0.9536347177730108
12279,12438,0.05595356671606386,0.6142607770475008,0.9524468553832373
12280,12439,0.3247301710711772,0.07385698586026995,0.5984254617815317
12281,12440,0.01578926260704236,0.8658358521050942,0.9768697987226458
12282,12441,0.04132499694277944,0.6891773968897366,0.9586379616447497
12283,12442,0.2649209567537457,0.1674763605650923,0.8253704247300331
12284,12443,-0.021405957503994252,0.8719725874109572,0.977584748527193
12285,12444,-0.03875762552155258,0.7253105184221595,0.9617059409303489
12286,12445,0.2077970344214975,0.08309323028053685,0.6316981453119523
12287,12446,-0.029388910706934335,0.8154419672458655,0.9709228838054887
12288,12447,0.10763512836316141,0.3599542777823327,0.9472042965703193
12289,12448,0.14923209760417872,0.3100218504771317,0.9322097211198984
12290,12449,0.011120725597651399,0.9272939414987231,0.9864823393773693
12291,12450,0.028389445713270706,0.7584430382936018,0.9650182991734162
12292,12451,0.15293065458601668,0.14752411249516853,0.7896664870321151
12293,12452,0.12779835403933576,0.34818298328421415,0.9465817057334531
12294,12453,0.04541957123098092,0.6411789564016792,0.9536347177730108
12295,12454,-0.01788395592925432,0.850238986190019,0.9745669798127263
12296,12455,0.10880847051490888,0.3509819769438183,0.9471062143054727
12297,12456,0.13494357204082844,0.4735413161144558,0.9524468553832373
12298,12457,0.04073308661406613,0.7177629552979098,0.9613477364464499
12299,12458,-0.024419241687566595,0.8060137619166903,0.9695700566098202
12300,12459,0.06252321262598667,0.5054506416040917,0.9524468553832373
12301,12460,0.287509742002402,0.042667356226322596,0.45529242462959346
12302,12461,-1.2158343506099296,0.002248373983306521,0.07197376847873185
12303,12462,-0.05104951468839965,0.6280884586782463,0.9524468553832373
12304,12463,0.4280699626051023,0.00807296060304666,0.16741177989077266
12305,12464,0.12146909591342639,0.27140566808501887,0.9206915827710245
12306,12465,-0.04430318851046525,0.6567799014013727,0.9548463784601079
12307,12466,0.9811895543496146,0.0013225479022434868,0.047913530402798825
12308,12467,0.14290981062070807,0.16916522758194363,0.8262629900313497
12309,12468,0.24955747569203918,0.14905915387623106,0.7931002991120337
12310,12469,-0.007377093968344378,0.9436335682905156,0.990894878258111
12311,12470,0.10612610496619748,0.360819649982109,0.9472042965703193
12312,12471,-0.3715026286183383,0.01931282005915556,0.28656644171362505
12313,12472,0.4523254655507334,0.04665367988254379,0.47897287437772484
12314,12473,0.10674125622179326,0.312244511644179,0.9332739655248347
12315,12474,0.1210983686991701,0.40400051359654976,0.9524468553832373
12316,12475,0.023980679739863037,0.8212098396134263,0.9719889752778811
12317,12476,0.03544890498050557,0.6804916023279457,0.9579699080752166
12318,12477,0.22860533539227104,0.03732797485012983,0.43063451429650157
12319,12478,0.03481741833265686,0.7126426750866499,0.961100474401412
12320,12479,0.012586358950927828,0.9066552607980478,0.9828600054185022
12321,12480,0.07880113846080056,0.43574401263256446,0.9524468553832373
12322,12481,-0.012223861917039808,0.894138728448651,0.9797250315103464
12323,12482,-0.02056740828876022,0.8320208199509883,0.9724678057849374
12324,12483,0.08183097385551896,0.43054135947935357,0.9524468553832373
12325,12484,-0.07332456866213194,0.6075252458184177,0.9524468553832373
12326,12485,0.10205833224565306,0.4267174724059767,0.9524468553832373
12327,12486,0.04661199721972353,0.6356685056504632,0.9529847553359276
12328,12487,0.07485848030205536,0.46690858628754006,0.9524468553832373
12329,12488,0.222063616172417,0.14765414384819975,0.7901459213274312
12330,12489,0.3072590118092063,0.023685190673433835,0.32801469381570386
12331,12490,0.03202622125833951,0.7292228848158853,0.9621958958610906
12332,12491,0.08047475438501572,0.4555164136451323,0.9524468553832373
12333,12492,0.24913524725457753,0.034606286754363925,0.4116834714403693
12334,12493,0.07960493572477123,0.4990685259468115,0.9524468553832373
12335,12494,0.10199843116017324,0.3852878046260878,0.9524468553832373
12336,12495,0.12003808899920898,0.3696586860809299,0.9485484090154032
12337,12496,0.15229588323728685,0.16424726746558327,0.8200759600090513
12338,12497,0.06929133160440273,0.4956334757633787,0.9524468553832373
12339,12498,0.25348522963798825,0.013079367737608828,0.22364344466925357
12340,12499,0.15710829778182056,0.17493934700013591,0.8341364145077231
12341,12500,0.07456813495810119,0.4780166379441838,0.9524468553832373
12342,12501,0.034945897223869565,0.7256330337874355,0.9617059409303489
12343,12502,0.010207724932616985,0.9253390563555599,0.986295098103299
12344,12503,0.05385723485037194,0.627620612336969,0.9524468553832373
12345,12504,0.02360597294676009,0.8279886735335186,0.9724678057849374
12346,12505,0.06740131522705686,0.505413416822182,0.9524468553832373
12347,12506,0.16672901668143814,0.2970255456207307,0.9275341974715318
12348,12507,0.11494342409127974,0.4232498401101329,0.9524468553832373
12349,12508,0.17879629526105031,0.16592649999008735,0.8229443659830162
12350,12509,0.021633040489068278,0.8263402799401586,0.972165719231049
12351,12510,0.0111021002956469,0.91681293799646,0.9841213221628344
12352,12511,0.10834711406926509,0.29887450452510134,0.9279934593542617
12353,12512,0.05806349641239558,0.5319781505900657,0.9524468553832373
12354,12513,-0.10947338792326197,0.4195515890918674,0.9524468553832373
12355,12514,0.08040976345268677,0.4376216673719867,0.9524468553832373
12356,12515,0.07800503541451304,0.4456808282046647,0.9524468553832373
12357,12516,-0.19995618476178628,0.2807962283847176,0.9243270316366118
12358,12517,0.1781037744620395,0.18081736076431343,0.8370840691428991
12359,12518,0.20823766391557225,0.26787970281012763,0.9182159983103536
12360,12519,0.04581210762617216,0.6794640159360315,0.9578416590779404
12361,12520,0.0926875526226723,0.48168876479306233,0.9524468553832373
12362,12521,-0.22866272404996785,0.1365268101905365,0.7729726497706496
12363,12522,0.07423315562179787,0.5902351020688974,0.9524468553832373
12364,12523,0.035110151276689455,0.7849593093896494,0.9656586930291492
12365,12524,-0.03045265664144592,0.8129132093720391,0.9708359743556173
12366,12525,0.061657283327888474,0.5984405085314558,0.9524468553832373
12367,12526,-0.09629846483949767,0.6308941729826851,0.9524468553832373
12368,12527,0.03389896046319946,0.7617262212205407,0.9650182991734162
12369,12528,-0.049856624699034555,0.6616129421426807,0.9552855581945319
12370,12529,-0.1137804146465977,0.22395711236628346,0.8794946028327286
12371,12530,0.07662300500414954,0.5320983283331324,0.9524468553832373
12372,12531,-0.18705427897336335,0.22765308897855896,0.8827841641305662
12373,12532,0.5093185772339548,0.024299838005494203,0.3313567993947523
12374,12533,0.010219005362044203,0.9236890635140551,0.9858123091531621
12375,12534,0.19428225228388266,0.09424540286220873,0.671648955360134
12376,12535,0.23962031803253075,0.22015520482042106,0.8770783066439
12377,12536,0.013686191428270128,0.8788330094067935,0.9776842262333879
12378,12537,0.021019598171331227,0.8441229497095784,0.9732725712044425
12379,12538,0.08644238691650999,0.38136746872216654,0.9524468553832373
12380,12539,0.01479843386180163,0.8759131512968049,0.9776497812436632
12381,12540,0.16753110388257447,0.16106863215953604,0.8130514748261174
12382,12541,0.0639986241122199,0.5727444281073978,0.9524468553832373
12383,12542,0.05244727431937557,0.6730521485895384,0.9576427649014804
12384,12543,0.26959424617317473,0.020803793067534004,0.3000263421194509
12385,12544,0.3461151766468048,0.06708559494949867,0.5733211956195555
12386,12545,-0.04375850831274476,0.7150846496565029,0.9613477364464499
12387,12546,0.7871022390720694,0.01680235418604155,0.2616390148877456
12388,12547,-0.2058689817029227,0.0660866164786034,0.570501043314628
12389,12548,0.1998412427284708,0.06124438173148974,0.5503539079939255
12390,12549,0.11120817526981401,0.5286154633963074,0.9524468553832373
12391,12550,0.07243993299505419,0.6170752769980605,0.9524468553832373
12392,12551,-0.018418326859683587,0.8729920157284496,0.977584748527193
12393,12552,-0.05321793433810283,0.6113797740174834,0.9524468553832373
12394,12553,-0.03242416001892135,0.8774247397026249,0.9776497812436632
12395,12554,0.09514717489407921,0.4990734131190675,0.9524468553832373
12396,12555,0.16085298130929243,0.17190343876490144,0.8290781889661439
12397,12556,0.1811605264398536,0.2069266067286094,0.8633750681252143
12398,12557,0.08728060295326028,0.4879728807360112,0.9524468553832373
12399,12558,-0.1394901150952968,0.16083278847632543,0.8123595086852579
12400,12559,0.15726584330217724,0.11100445304182704,0.7147835951655848
12401,12560,-0.03565764233446332,0.7595045066668742,0.9650182991734162
12402,12561,-0.032116768276576196,0.8240611613145781,0.972165719231049
12403,12562,0.014985087905674072,0.8859845773402356,0.9780056633289411
12404,12563,-0.22169358894540495,0.05219583133317442,0.5096139992214483
12405,12564,0.09355217104117242,0.4160837963257731,0.9524468553832373
12406,12565,0.23463381896294955,0.18900712756366755,0.8472286444634208
12407,12566,-0.0008691843342182315,0.9931580644339113,0.9987284222592976
12408,12567,0.07597847482773154,0.5047526702290439,0.9524468553832373
12409,12568,0.07000974968012838,0.5259667942893577,0.9524468553832373
12410,12569,0.1886610926207468,0.2210030751394595,0.8770783066439
12411,12570,0.22266162504292636,0.1405547012042818,0.779390949002288
12412,12571,0.10731532282455075,0.27887846038756103,0.9225231120774785
12413,12572,0.1421107598780478,0.18037041914163854,0.836249200246541
12414,12573,0.0766398623635515,0.5195393136576316,0.9524468553832373
12415,12574,-0.10380471495642776,0.455700282987319,0.9524468553832373
12416,12575,0.11791328423504,0.3185228348357403,0.9351182804419965
12417,12576,-0.06442079219969617,0.5346284894734807,0.9524468553832373
12418,12577,0.32445959682861303,0.013738942645373578,0.22931787991426492
12419,12578,0.21745371966290128,0.04607213863382623,0.4758882249911276
12420,12579,0.018701247612981087,0.8432975378141756,0.9732725712044425
12421,12580,0.02645826632707976,0.7717926201964974,0.9650182991734162
12422,12581,-0.01540004512833519,0.9117682118189987,0.9839779966944616
12423,12582,0.07814852070446623,0.39800820811777626,0.9524468553832373
12424,12583,0.06405444834802429,0.5891670717585944,0.9524468553832373
12425,12584,0.03288458393589497,0.7383063302511266,0.9633308763953541
12426,12585,0.11558427602588747,0.3051362987039544,0.9300868321525364
12427,12586,0.04836025872625688,0.7630234535293128,0.9650182991734162
12428,12587,0.05704907540964824,0.6250124554100052,0.9524468553832373
12429,12588,0.2690671516377271,0.011978386344850855,0.21184584132876486
12430,12589,0.009109385734314968,0.9342948523086674,0.9880300883309693
12431,12590,0.25829865682173514,0.16462552012474463,0.8200759600090513
12432,12591,0.03757656459219283,0.7418056225243856,0.9637400545202838
12433,12592,0.014112647754234847,0.8987587746382697,0.9805848365890762
12434,12593,0.0636124415960852,0.5674855922194035,0.9524468553832373
12435,12594,-0.03962703258489997,0.6798726341619816,0.9579699080752166
12436,12595,0.08275356864959511,0.5250926699037242,0.9524468553832373
12437,12596,0.015158605435963396,0.8883295895063799,0.9784724278444801
12438,12597,0.05001376263006806,0.6811482670865739,0.9579699080752166
12439,12598,-0.13113462841692622,0.29664757487990634,0.9275341974715318
12440,12599,0.0982154306544728,0.2996701794772586,0.9279934593542617
12441,12600,0.01789647972409944,0.845685323523201,0.9741056662721238
12442,12601,-0.5557542318507016,1.935201890778253e-06,0.00026800487461863085
12443,12602,0.021712301434912512,0.8284011605962952,0.9724678057849374
12444,12603,0.44179469397964527,0.07224035503829664,0.5932165098000806
12445,12604,0.10551276320941763,0.3100913597653967,0.9322097211198984
12446,12605,0.22891645561829133,0.1487151223021256,0.7928868822085816
12447,12606,0.034751745895845565,0.7600733290561796,0.9650182991734162
12448,12607,-0.10209801951976505,0.4297252577599564,0.9524468553832373
12449,12608,0.06699735594434572,0.5080320074556355,0.9524468553832373
12450,12609,0.09203111243281462,0.380034590630807,0.9522846437306982
12451,12610,-0.09355732128066516,0.39936726193492345,0.9524468553832373
12452,12611,0.13582820262517867,0.25686513204922445,0.9063245126412788
12453,12612,-0.021417540587909636,0.8575008862864022,0.9754855955218116
12454,12613,0.30077144891826224,0.1631823150642382,0.8181907526562434
12455,12614,0.0826436218444466,0.49108857375240544,0.9524468553832373
12456,12615,-0.10807760980932424,0.29369394230985246,0.9275341974715318
12457,12616,0.4600190723830472,0.020273892716542664,0.29521871966885055
12458,12617,0.11438857787724878,0.4002579258086476,0.9524468553832373
12459,12618,-0.003652394669003897,0.9805580001744828,0.9968681844371452
12460,12619,0.10764928597263661,0.3947469766651528,0.9524468553832373
12461,12620,-0.02931812718994589,0.7653786109918812,0.9650182991734162
12462,12621,0.08735250358327451,0.4562848114708148,0.9524468553832373
12463,12622,0.004536564823512612,0.9722330061612111,0.9955245055801879
12464,12623,-0.06395025091118249,0.5860484565913432,0.9524468553832373
12465,12624,-0.03008875507132179,0.7777578760554321,0.9652718607469625
12466,12625,0.01639901800445473,0.9240170180609236,0.9858602808101928
12467,12626,0.12234824457999524,0.30259540980973254,0.9286202619973777
12468,12627,0.0904623594995702,0.48832459139675455,0.9524468553832373
12469,12628,-0.026629507707920608,0.8204769357050844,0.9719889752778811
12470,12629,0.029774724869541025,0.7965829052938933,0.968065371650103
12471,12630,0.15449769902842397,0.12337560086359044,0.7449950853638563
12472,12631,0.08901882300152533,0.49012285235594655,0.9524468553832373
12473,12632,0.007441945943079398,0.936997473503628,0.9883985543170927
12474,12633,0.05911159548882278,0.53265028284959,0.9524468553832373
12475,12634,-0.12210452265888933,0.24216001036749946,0.8932109033710166
12476,12635,-0.30309728554670845,0.034068110369753296,0.409098291335312
12477,12636,0.0889966743520611,0.386700589390807,0.9524468553832373
12478,12637,0.09328939300678399,0.34329651918697723,0.9438663146448396
12479,12638,0.007488800334576856,0.949143165735085,0.9922076253365233
12480,12639,0.10944286789323218,0.33603567287780955,0.9426792627727728
12481,12640,0.011096009449745842,0.9058561638731343,0.9827575594172284
12482,12641,0.02353224669717857,0.8069543367688649,0.9697855727962227
12483,12642,-0.015440537557003281,0.8881073444702563,0.9784724278444801
12484,12643,-0.0001250905348393616,0.9992337840897383,0.9998748249858829
12485,12644,0.10962713545911176,0.3317215454300939,0.940023181623017
12486,12645,0.039068178208677196,0.7102804428682514,0.9610930692947681
12487,12646,0.11215670853342774,0.325006588408689,0.9375688656901271
12488,12647,0.08332322360116748,0.4249600009964305,0.9524468553832373
12489,12648,-0.06564365177714103,0.4829951686536782,0.9524468553832373
12490,12649,0.20717770323645784,0.14189173062437063,0.7818612247420268
12491,12650,0.23382280615717402,0.0614725108676833,0.5518746570471594
12492,12651,-0.01618606814284218,0.8855569389968171,0.9780056633289411
12493,12652,0.22822891108588808,0.06133454747313092,0.5509106294884211
